product_id,brand_name,cases_per_pallet,gross_weight,low_fat,net_weight,product_class_id,product_name,recyclable_package,shelf_depth,shelf_height,shelf_width,sku,srp,units_per_case
1398,Sunset,11,9.38,0,8.38,18,Sunset Soft Napkins,1,16.4,22.4,11.4,79830029606,3.1500,35
1399,Sunset,10,11.6,0,10.6,18,Sunset Scented Tissue,1,15.6,3.76,22.8,70216831564,1.7800,31
1400,Sunset,13,8,0,7,18,Sunset Toilet Paper,0,16.7,15.8,15.8,49795919060,0.8600,29
1401,Sunset,7,10.2,0,8.19,18,Sunset Tissues,0,16,17,7.32,99420487284,1.5900,31
1402,Sunset,7,9.43,0,7.43,18,Sunset Scented Toilet Tissue,0,11.2,21.4,21.5,72139471173,2.5900,20
1403,Sunset,6,15.7,0,13.6,20,Sunset Room Freshener,1,4.29,15.2,14.2,67099675536,2.4400,11
1404,Sunset,8,18,0,15,40,Sunset Frying Pan,0,3.58,16.5,5.75,99056425690,2.7100,12
1405,Sunset,8,17.2,0,14.2,87,Sunset Copper Cleaner,0,18.8,20.8,20,63254396319,0.8900,1
1406,Sunset,12,12.2,0,9.19,47,Sunset Bees Wax Candles,1,20.4,12.7,13,29329741597,0.5600,36
1407,Sunset,5,14.5,0,13.5,87,Sunset Silver Cleaner,1,19.7,14,4.5,52765478491,0.6300,3
1408,Sunset,5,9.92,0,7.92,86,Sunset Copper Pot Scrubber,0,16.5,17.8,18.9,89295631051,2.6500,29
1409,Sunset,13,7.18,0,6.17,85,Sunset Economy Toilet Brush,0,12.4,11,5.1,15871264338,0.5300,25
1410,Sunset,13,17.3,0,15.2,41,Sunset Scissors,0,4.28,7.24,14,21639183163,1.7200,14
1411,Sunset,11,17.4,0,15.3,42,Sunset Large Sponge,1,9.27,7.24,12.4,73550452589,1.9000,19
1412,Sunset,10,19.6,0,17.6,41,Sunset Screw Driver,1,8.56,8.51,3.85,48556137681,1.8300,15
1413,Gerolli,10,13.8,1,11.8,65,Gerolli Extra Lean Hamburger,1,20.4,4.76,12.8,69705173373,3.3800,4
1414,Gerolli,9,19.5,0,17.5,65,Gerolli Seasoned Hamburger,1,8,17.6,3.79,13948624730,1.3400,26
1415,Gauss,11,13.7,0,10.6,104,Gauss Monthly Sports Magazine,1,11.5,8.72,19.2,83909401297,3.8000,12
1416,Gauss,8,16.1,0,15.1,108,Gauss Monthly Auto Magazine,1,10.8,18.8,9.19,63488488793,2.7800,14
1417,Gauss,8,15.6,0,13.6,107,Gauss Monthly Computer Magazine,0,20.9,22.1,6.97,23113057017,3.6100,29
1418,Gauss,11,13.3,0,12.3,105,Gauss Monthly Home Magazine,0,11.7,14.2,16.6,85832040905,1.6100,10
1419,Gauss,12,15.7,0,13.6,106,Gauss Monthly Fashion Magazine,1,10.9,4.39,6.6,80792245268,0.8300,17
1420,Hermanos,12,15.2,1,12.1,61,Hermanos Summer Squash,0,21.1,7.69,4.39,22748995423,1.7300,32
1421,Hermanos,9,13.7,1,10.6,61,Hermanos Corn on the Cob,0,5.99,20,17.1,76946966052,2.8400,11
1422,Hermanos,12,8.02,0,6.02,61,Hermanos Asparagus,1,9.65,9.96,21.1,78141482472,2.2300,1
1423,Hermanos,9,14.1,1,13.1,61,Hermanos Sweet Peas,0,16.9,18.5,6.11,42555918097,2.3700,22
1424,Hermanos,13,17.2,0,15.2,61,Hermanos New Potatos,1,17.9,7.88,11.8,79086070656,3.9100,11
1425,Hermanos,10,18.3,0,17.2,61,Hermanos Beets,0,21.9,7.13,20,95661703944,2.1800,17
1426,Hermanos,13,13.1,1,12.1,61,Hermanos Prepared Salad,0,10.4,11.4,4.99,11429622769,3.7400,21
1427,Hermanos,9,16.1,0,14.1,61,Hermanos Onions,1,8.91,6.41,22.3,63340892195,3.2700,31
1428,Hermanos,6,17.3,0,16.2,61,Hermanos Green Pepper,0,20.4,11.2,18.8,38346577286,3.8600,34
1429,Hermanos,9,7.06,0,5.05,61,Hermanos Shitake Mushrooms,1,17.9,3.06,21.5,59495612978,2.4000,29
1430,Hermanos,5,18.7,1,15.7,61,Hermanos Lettuce,1,6.13,11.9,12.4,93739064335,3.3600,33
1431,Hermanos,6,9.75,1,7.75,61,Hermanos Elephant Garlic,1,8.3,17.1,11.3,84125866293,2.8200,4
1432,Hermanos,8,8.22,0,7.22,61,Hermanos Red Pepper,0,20.6,21.7,14.5,52487912774,1.8000,12
1433,Hermanos,6,16.2,1,14.2,61,Hermanos Garlic,0,7.54,15.9,16.9,12112480998,2.6300,30
1434,Hermanos,11,18.3,1,16.2,61,Hermanos Potatos,1,13.7,22.9,18,74831464886,0.9300,30
1435,Hermanos,7,17.2,1,16.2,61,Hermanos Cauliflower,0,18.5,20.9,14.8,69791669249,2.7200,28
1436,Hermanos,9,13.8,1,12.8,61,Hermanos Tomatos,1,21.4,21,8.81,11748419404,0.9200,33
1437,Hermanos,14,11.3,1,8.3,61,Hermanos Mushrooms,0,17,10.8,15.3,65946390032,1.7400,30
1438,Hermanos,6,8.33,0,6.32,61,Hermanos Baby Onion,0,9.84,18.6,13,43238776326,1.3700,1
1439,Hermanos,6,9.99,0,7.98,61,Hermanos Dried Mushrooms,0,13.7,21.2,22.4,90576643347,1.5000,11
1440,Hermanos,6,10.7,0,8.69,61,Hermanos Fresh Lima Beans,0,20.3,20.4,16.5,37106795907,2.8100,9
1441,Hermanos,5,14.6,0,13.6,61,Hermanos Squash,1,13.5,17.7,18.4,83193079829,1.3100,2
1442,Hermanos,12,17.2,0,16.2,99,Hermanos Limes,0,14.6,8.15,22.3,88960998654,1.6400,29
1443,Hermanos,11,6.96,1,3.96,67,Hermanos Firm Tofu,1,22.2,21,13.2,74774398207,2.1700,15
1444,Hermanos,13,11.2,1,9.19,1,Hermanos Almonds,1,17.7,13.8,8.44,49780083298,1.7600,23
1445,Hermanos,13,8.69,0,7.68,99,Hermanos Macintosh Apples,0,7.77,11.8,10.2,70929118990,0.7400,11
1446,Hermanos,8,7.09,0,6.09,99,Hermanos Golden Delcious Apples,0,5.15,18.6,14.7,81270440220,1.2600,31
1447,Hermanos,13,16.5,1,14.5,99,Hermanos Red Delcious Apples,0,21.5,11.7,22.3,71657242178,2.9600,27
1448,Hermanos,9,6.79,1,4.78,99,Hermanos Lemons,0,6.53,22.4,4.48,75138459801,3.9400,23
1449,Hermanos,6,17.5,1,14.5,99,Hermanos Fancy Plums,1,22.5,14.6,20.5,34763028025,0.8700,21
1450,Hermanos,6,17.4,0,16.3,99,Hermanos Plums,1,14.4,11.5,10,62362840771,2.7700,31
1451,Hermanos,10,17.1,1,15.1,99,Hermanos Peaches,1,3.83,10.7,3.29,81225175261,1.6200,9
1452,Hermanos,6,8.68,0,6.68,61,Hermanos Broccoli,0,3.35,13.7,13.4,23181925415,2.8900,36
1453,Hermanos,14,17.6,1,16.6,99,Hermanos Mandarin Oranges,1,9.93,10.2,18.8,77379896044,3.1100,18
1454,Hermanos,9,17.4,1,15.3,1,Hermanos Mixed Nuts,1,11.8,16,10.1,54672282338,3.3900,11
1455,Hermanos,13,16.8,0,15.7,1,Hermanos Canned Peanuts,1,21.4,8.5,7.84,12010149359,2.5300,30
1456,Hermanos,11,9.71,0,8.71,61,Hermanos Sweet Onion,1,15.5,3.84,5.91,48540301918,1.8300,6
1457,Hermanos,10,21.3,1,19.2,99,Hermanos Cantelope,0,21.2,7.15,6.81,41213805079,3.3400,16
1458,Hermanos,11,21.6,1,18.6,99,Hermanos Honey Dew,1,8.08,7.44,19,77696750760,2.9000,17
1459,Hermanos,9,19.1,0,17.1,99,Hermanos Fuji Apples,1,8.24,6.43,9.02,63510150313,1.4300,29
1460,Hermanos,14,11.1,0,8.1,1,Hermanos Walnuts,1,17.5,7.34,12.8,14613705277,2.1300,29
1461,Hermanos,12,15,1,14,99,Hermanos Oranges,1,20.6,11.2,13.6,59664871096,2.5600,34
1462,Hermanos,7,16.2,0,13.2,99,Hermanos Tangerines,0,7.19,16,11.7,70006192326,0.7300,35
1463,Hermanos,11,12.4,0,9.39,1,Hermanos Party Nuts,1,12.7,7.12,13,60392994284,1.9800,12
1464,Amigo,6,21.4,0,18.3,24,Amigo Lox,1,6.85,15.7,8.91,63874211907,2.9600,23
1465,Amigo,6,7.92,1,6.92,2,Amigo Scallops,0,15.4,14,3.99,23498780131,2.7900,9
1466,Fort West,14,11.7,0,8.69,45,Fort West Low Fat Cookies,1,21.5,16.5,12.6,62315633893,1.8000,3
1467,Fort West,6,16.1,1,14.1,12,Fort West BBQ Potato Chips,1,4.55,10.4,16.7,81177968382,3.8800,10
1468,Fort West,10,12.2,1,11.1,12,Fort West Corn Chips,1,12.6,22.6,8.69,78015547394,1.2600,17
1469,Fort West,9,19.3,0,17.2,12,Fort West Low Fat BBQ Chips,0,19.8,18.9,7.43,66115648150,2.1300,35
1470,Fort West,12,21.8,0,19.7,45,Fort West Sugar Cookies,1,10.8,22.7,12.4,43408034443,2.4100,9
1471,Fort West,10,18,0,17,45,Fort West Chocolate Chip Cookies,0,16.4,9.43,14.4,90745901465,1.5500,15
1472,Fort West,11,8.28,0,6.27,45,Fort West Fudge Cookies,1,21.4,4.58,15.8,37276054024,2.2000,17
1473,Fort West,9,6.68,1,4.67,45,Fort West Fudge Brownies,0,16.2,5.85,10.4,29949557185,2.3600,7
1474,Fort West,14,16,0,15,12,Fort West Potato Chips,1,15.1,12.4,21.6,35717476010,2.1500,30
1475,Fort West,6,16.2,0,14.2,45,Fort West Lemon Cookies,0,4.43,9.37,5.26,87628745436,3.5600,19
1476,Fort West,7,8.77,1,7.77,45,Fort West Graham Crackers,0,13.6,12.4,18.7,93613129258,2.2600,22
1477,Fort West,12,16.3,1,14.2,82,Fort West Cheese Crackers,1,15.6,9.92,17.2,24762164950,2.7000,25
1478,Fort West,6,9.31,1,7.31,54,Fort West Buttered Popcorn,0,14.7,20.8,14.4,59005616307,2.6600,7
1479,Fort West,5,18.3,1,16.2,54,Fort West No Salt Popcorn,1,16.3,6.15,19.9,49392418265,1.4600,24
1480,Fort West,6,21.2,1,19.2,54,Fort West Low Fat Popcorn,0,12.1,16.7,18.8,52873635888,1.4400,32
1481,Fort West,5,10.5,1,9.5,83,Fort West Salsa Dip,1,9.92,12.9,7.58,12498204112,1.9300,34
1482,Fort West,5,19.9,0,17.8,83,Fort West Avocado Dip,1,13.8,18.2,5.64,51315057873,0.6000,24
1483,Fort West,8,11,1,10,46,Fort West Salted Pretzels,1,6.02,10.1,3.46,70177392363,2.1300,20
1484,Fort West,11,11.2,0,9.19,83,Fort West Cheese Dip,1,7.83,6,18.1,78232012391,0.6600,9
1485,Fort West,10,8.76,0,6.76,83,Fort West Fondue Mix,1,22.9,22.7,6.77,55115072131,1.5000,6
1486,Fort West,13,19,0,18,84,Fort West Mini Donuts,1,6.64,12.6,10.7,32407458424,1.7800,31
1487,Fort West,12,13.8,0,12.8,17,Fort West Beef Jerky,1,7.65,4.78,5.19,79745325446,0.9500,6
1488,Fort West,10,12.2,1,9.19,84,Fort West Chocolate Donuts,0,14.9,10.5,21.4,26275478005,2.3400,34
1489,Fort West,11,13.3,0,11.3,12,Fort West Low Fat Chips,1,18.9,9.82,9.74,18948981165,1.7300,12
1490,Fort West,12,9.14,1,6.14,82,Fort West Sesame Crackers,0,17.1,9.79,18.7,24716899991,1.4000,33
1491,Fort West,10,17.1,1,14.1,45,Fort West Frosted Cookies,0,19,12.8,21.3,76628169417,2.5800,26
1492,Fort West,13,12.4,1,10.3,109,Fort West Dried Apples,1,17.4,13.8,8.44,51633854508,1.5200,23
1493,Fort West,11,6.78,1,4.78,109,Fort West Apple Fruit Roll,0,8.57,9.32,20.6,72782890200,3.9600,13
1494,Fort West,8,18.4,1,15.3,109,Fort West Strawberry Fruit Roll,0,16.8,18.1,11.4,47741368412,1.6800,17
1495,Fort West,12,15.3,1,12.3,109,Fort West Raspberry Fruit Roll,1,12.5,9.09,16.2,38128170371,3.4800,12
1496,Fort West,11,20.1,0,19.1,109,Fort West Grape Fruit Roll,0,12.9,7.48,13.7,41609387993,2.4700,34
1497,Fort West,9,12.1,0,10.1,109,Fort West Dried Dates,0,19.7,21.6,16.2,67331826090,3.2900,16
1498,Fort West,8,8.32,0,6.31,109,Fort West Raisins,0,12.8,4.99,7.94,40050809979,2.3000,23
1499,Fort West,9,7.18,0,6.17,109,Fort West Golden Raisins,0,17.6,22.9,4.74,58913144469,1.3900,14
1500,Fort West,11,9.79,1,8.78,109,Fort West Dried Apricots,1,13.6,6.74,8.07,66967764496,2.4100,19
1501,Fort West,10,10,0,8,84,Fort West Frosted Donuts,1,17.9,21.4,10.4,55067865252,2.5200,32
1502,Gulf Coast,11,7.11,1,6.11,36,Gulf Coast Tasty Candy Bar,1,10.7,9.32,8.06,21143210530,2.8100,3
1503,Gulf Coast,6,21.9,0,19.8,36,Gulf Coast Mint Chocolate Bar,1,20.4,19.5,16.1,44578947424,2.9400,22
1504,Gulf Coast,11,21.8,0,19.7,36,Gulf Coast Malted Milk Balls,1,17.3,3.18,6.15,15011230111,1.5900,10
1505,Gulf Coast,10,14.7,0,11.6,36,Gulf Coast Semi-Sweet Chocolate Bar,0,13.9,8.52,13.3,97684733271,2.7500,3
1506,Gulf Coast,11,13.2,0,10.1,37,Gulf Coast Bubble Gum,0,21.3,6.46,16,13452652096,3.4300,5
1507,Gulf Coast,8,18.9,0,16.8,38,Gulf Coast Spicy Mints,1,8.9,19.3,7,65363921523,1.8400,14
1508,Gulf Coast,13,10.9,0,7.89,38,Gulf Coast Mints,1,3.27,14.6,18.4,40369606614,3.5400,33
1509,Gulf Coast,12,19.3,0,17.2,36,Gulf Coast White Chocolate Bar,1,15,9.94,3.98,61518642306,2.9800,24
1510,Jardon,7,17.7,1,15.7,5,Jardon Ravioli,1,12.3,16.7,8.47,95762093663,0.9600,9
1511,Jardon,5,11.5,1,9.5,5,Jardon Manicotti,1,18.5,14.4,11.9,49561676383,1.2000,22
1512,Jardon,13,13.7,0,10.6,5,Jardon Spaghetti,1,9.81,12.6,12.8,53042894005,0.5400,28
1513,Jardon,5,13.5,0,11.5,57,Jardon Thai Rice,1,9.26,12.9,14.3,78765332102,1.9000,33
1514,Jardon,11,17.4,0,14.3,57,Jardon Rice Medly,0,14.9,22.3,5.02,51484315991,0.5800,32
1515,Top Measure,13,11.8,0,9.8,43,Top Measure Imported Beer,1,11,8.9,17,70346650481,1.1000,28
1516,Top Measure,13,10,0,9,44,Top Measure Light Wine,0,16.6,13.2,8.01,78401270508,3.3600,35
1517,Top Measure,11,12.2,0,11.1,44,Top Measure Chardonnay Wine,1,10.8,4.56,11,66501371264,0.5800,28
1518,Top Measure,11,10.4,0,7.39,44,Top Measure Chablis Wine,1,16.3,8.88,22,43793757557,3.5200,34
1519,Top Measure,10,17.3,0,16.2,44,Top Measure Merlot Wine,1,4.24,3.79,14.5,67229494452,0.8100,16
1520,Top Measure,8,7.38,0,4.38,44,Top Measure Chardonnay,0,22.3,3.09,3.01,92542605996,2.3100,10
1521,Top Measure,8,16.5,0,13.5,44,Top Measure White Zinfandel Wine,1,4.52,19.2,8.65,19118239283,0.7000,17
1522,Top Measure,12,12.8,0,10.8,43,Top Measure Light Beer,0,10.6,12.3,11.4,24886158108,1.1400,24
1523,Modell,13,21.9,1,19.8,27,Modell Pumpernickel Bread,1,12.8,8.55,17.1,76797427535,1.5600,31
1524,Modell,6,10.3,1,9.3,27,Modell White Bread,1,8.32,14.6,10,51803112626,1.2600,10
1525,Modell,10,15.5,1,13.5,27,Modell Rye Bread,1,16.4,10.6,15.6,72952148318,3.9300,23
1526,Modell,5,15.3,1,14.3,26,Modell English Muffins,0,18.4,16.4,6.93,17195599675,1.6500,16
1527,Modell,10,14.7,0,12.6,26,Modell Cranberry Muffins,0,8.02,8.86,4.65,97582401633,3.4600,36
1528,Modell,7,7.28,0,4.28,26,Modell Muffins,1,7.24,14.1,17.7,77161489129,2.4400,27
1529,Modell,5,13.9,0,12.8,25,Modell Bagels,1,9.54,9.35,13.3,67764756083,3.2700,1
1530,Modell,7,14.2,0,12.1,26,Modell Blueberry Muffins,0,16.3,9.63,5.57,40483739972,1.2700,3
1531,Modell,5,11.7,0,8.69,27,Modell Wheat Bread,1,16.5,8.63,15.5,35443944334,0.5100,6
1532,CDR,6,8.7,0,7.69,49,CDR Sesame Oil,0,9.2,17.6,4.62,67400694489,1.3900,8
1533,CDR,13,7.63,1,5.63,53,CDR Chunky Peanut Butter,1,8.93,13.4,20.1,31598665118,2.5000,13
1534,CDR,8,8.77,1,7.77,51,CDR Hot Chocolate,0,15.4,18.2,18.2,32793181538,2.7800,14
1535,CDR,11,10.3,0,8.3,50,CDR Brown Sugar,1,19.3,7.49,9.86,56228918433,2.9200,23
1536,CDR,11,6.43,1,4.42,50,CDR White Sugar,0,17.4,13,22.8,92759070992,1.3300,29
1537,CDR,11,16.7,0,14.7,90,CDR French Roast Coffee,1,18.5,6.26,15.4,19334704279,2.7300,14
1538,CDR,10,10.4,0,8.39,90,CDR Decaf Coffee,0,15.5,19.1,21.6,13621910214,3.4000,12
1539,CDR,9,11.3,0,10.3,90,CDR Regular Coffee,1,10.2,21.4,6.3,65533179640,3.5800,35
1540,CDR,6,21.4,0,19.3,49,CDR Vegetable Oil,1,17,18.8,8.36,40538864731,3.5200,8
1541,CDR,13,21.2,1,18.2,49,CDR Corn Oil,1,8.97,11.3,18.5,61687900424,2.9500,19
1542,CDR,10,8.22,1,6.22,48,CDR Tomato Sauce,1,7.42,6.28,15.8,95931351780,0.9500,19
1543,CDR,12,20.4,1,18.3,49,CDR Canola Oil,1,15.5,22.9,7.07,86318153738,2.4800,25
1544,CDR,7,17,1,16,33,CDR Grape Preserves,1,20.9,19.6,12.4,65897241234,1.4600,34
1545,CDR,5,9.52,0,7.52,90,CDR Columbian Coffee,0,5.17,11.6,6.04,25521809458,2.2900,31
1546,CDR,11,11.3,1,10.3,31,CDR Strawberry Jelly,0,4.5,19.6,6.36,88240793347,0.6100,33
1547,CDR,9,16.1,0,14.1,4,CDR Pepper,1,12.3,19.1,12.9,48081826567,2.3800,14
1548,CDR,5,21,0,19,33,CDR Low Fat Apple Butter,1,12.7,10.8,8.24,80038576722,0.6700,1
1549,CDR,10,17.9,0,16.8,4,CDR Salt,0,3.05,8.67,16.7,44236547350,1.5200,19
1550,CDR,6,7.7,1,4.69,33,CDR Apple Butter,0,8.14,16,17.7,45431063771,1.8100,17
1551,CDR,7,15.3,0,13.3,4,CDR Oregano,0,15.1,20.1,16.8,68866800665,1.1600,32
1552,CDR,8,21.4,0,20.3,31,CDR Apple Jelly,1,10.1,4.18,20.1,15396953225,2.7000,10
1553,CDR,6,13.5,0,10.5,32,CDR Grape Jam,1,6.96,9.45,20.7,31972586512,1.8600,16
1554,CDR,8,21,1,19,32,CDR Apple Jam,1,21.9,18.8,8.25,37740505337,2.5400,25
1555,CDR,8,21.7,1,18.7,32,CDR Strawberry Jam,1,16,21.4,14.2,89651774764,2.9500,18
1556,CDR,9,6.94,1,3.94,53,CDR Creamy Peanut Butter,1,17.5,3.98,11.1,29538288712,2.6500,7
1557,CDR,6,15.4,0,13.3,33,CDR Strawberry Preserves,1,19.3,14.8,14.1,50687324404,1.2000,15
1558,CDR,10,11.5,1,9.5,53,CDR Extra Chunky Peanut Butter,0,12.4,9.29,7.35,84930775761,2.1600,22
1559,CDR,9,21,0,20,33,CDR Apple Preserves,0,18.8,20.2,15.3,75317577719,1.6200,7
